"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"7619","60703","3004","342","670","51.044776119","390","87.692307692"
"7621","60701","2001","388","815","47.607361963","388","100"
"7621","60701","2006","203","815","24.90797546","203","100"
"7621","60701","2007","119","815","14.601226993","119","100"
"7621","60701","3012","4","815","0.490797546","4","100"
"7621","60703","2002","53","815","6.503067484","381","13.910761154"
"7621","60703","3004","48","815","5.889570552","390","12.307692307"
"7622","22600","2004","1","1038","0.096339113","1","100"
"7622","60701","2002","308","1038","29.672447013","308","100"
"7622","60701","2005","1","1038","0.096339113","1","100"
"7622","60701","2011","97","1038","9.344894026","97","100"
"7622","60701","2014","170","1038","16.377649325","170","100"
"7622","60701","2015","3","1038","0.289017341","3","100"
"7622","60701","3005","76","1038","7.321772639","76","100"
"7622","60701","3010","381","1038","36.705202312","381","100"
"7622","60701","3013","1","1038","0.096339113","1","100"
"7623","17602","2000","58","590","9.830508474","58","100"
"7623","17602","2001","91","590","15.423728813","91","100"
"7623","17602","2002","1","590","0.169491525","1","100"
"7623","17602","2004","223","590","37.796610169","223","100"
"7623","17602","2005","68","590","11.525423728","68","100"
"7623","17602","3006","149","590","25.254237288","149","100"
"7624","17602","3004","3","723","0.414937759","3","100"
"7624","17602","3007","193","723","26.694329183","193","100"
"7624","17804","2000","73","723","10.09681881","73","100"
"7624","17804","2001","266","723","36.791147994","266","100"
"7624","17804","2002","188","723","26.002766251","188","100"
"7625","17602","3000","6","704","0.852272727","6","100"
"7625","17602","3001","1","704","0.142045454","1","100"
"7625","17602","3003","2","704","0.284090909","2","100"
"7625","17801","1001","8","704","1.136363636","8","100"
"7625","17801","1002","441","704","62.642045454","441","100"
"7625","17801","1003","87","704","12.357954545","87","100"
"7625","17801","1004","159","704","22.585227272","159","100"
"7626","17801","2000","289","593","48.735244519","289","100"
"7626","17801","2001","279","593","47.048903878","279","100"
"7626","17801","2002","25","593","4.215851602","25","100"
"7627","18000","1000","54","703","7.681365576","54","100"
"7627","18000","1001","44","703","6.258890469","44","100"
"7627","18000","1002","2","703","0.284495021","2","100"
"7627","18000","1003","231","703","32.859174964","231","100"
"7627","18000","1004","2","703","0.284495021","2","100"
"7627","18000","2001","31","703","4.40967283","31","100"
"7627","18000","2002","18","703","2.560455192","18","100"
"7627","18000","2005","132","703","18.776671408","132","100"
"7627","18000","2013","4","703","0.568990042","4","100"
"7627","18000","2014","185","703","26.315789473","185","100"
"7628","60703","1001","348","668","52.095808383","348","100"
"7628","60703","1002","2","668","0.299401197","2","100"
"7628","60703","2001","318","668","47.604790419","318","100"
"7629","60701","2000","325","913","35.596933187","325","100"
"7629","60701","2008","111","913","12.157721796","111","100"
"7629","60701","2009","149","913","16.319824753","149","100"
"7629","60701","3011","328","913","35.925520262","328","100"
"7631","17801","1000","5","986","0.507099391","5","100"
"7631","61501","1002","1","986","0.101419878","1","100"
"7631","61501","1003","36","986","3.651115618","36","100"
"7631","61501","1007","3","986","0.304259634","3","100"
"7631","61501","1008","3","986","0.304259634","3","100"
"7631","61501","1012","1","986","0.101419878","1","100"
"7631","61501","1013","2","986","0.202839756","2","100"
"7631","61501","2000","3","986","0.304259634","3","100"
"7631","61501","2002","4","986","0.405679513","4","100"
"7631","61501","2003","62","986","6.288032454","62","100"
"7631","61501","2004","1","986","0.101419878","1","100"
"7631","61501","2005","88","986","8.92494929","88","100"
"7631","61501","2006","112","986","11.359026369","112","100"
"7631","61501","3000","1","986","0.101419878","1","100"
"7631","61501","3002","1","986","0.101419878","1","100"
"7631","61501","3004","3","986","0.304259634","3","100"
"7631","61501","3006","245","986","24.847870182","245","100"
"7631","61501","3007","68","986","6.896551724","68","100"
"7631","61501","3009","1","986","0.101419878","1","100"
"7631","61503","1004","167","986","16.937119675","167","100"
"7631","61503","3000","179","986","18.154158215","179","100"
"7632","17801","3000","297","988","30.060728744","297","100"
"7632","17801","3002","1","988","0.101214574","1","100"
"7632","17801","3003","321","988","32.489878542","321","100"
"7632","61502","2000","176","988","17.813765182","176","100"
"7632","61503","3001","193","988","19.534412955","193","100"
"7633","61502","2001","54","740","7.297297297","54","100"
"7633","61502","2002","13","740","1.756756756","13","100"
"7633","61502","2003","45","740","6.081081081","45","100"
"7633","61502","2004","35","740","4.729729729","35","100"
"7633","61502","2005","7","740","0.945945945","7","100"
"7633","61502","2006","35","740","4.729729729","35","100"
"7633","61502","2007","9","740","1.216216216","9","100"
"7633","61502","2008","6","740","0.81081081","6","100"
"7633","61502","2009","19","740","2.567567567","19","100"
"7633","61504","1001","127","740","17.162162162","127","100"
"7633","61508","3000","37","740","5","37","100"
"7633","61508","3001","353","740","47.702702702","353","100"
"7634","18000","1005","101","940","10.744680851","101","100"
"7634","18000","1006","6","940","0.638297872","6","100"
"7634","18000","1007","47","940","5","47","100"
"7634","60701","1002","230","940","24.468085106","230","100"
"7634","60703","1000","460","940","48.936170212","460","100"
"7634","61502","2010","75","940","7.978723404","75","100"
"7634","61502","2011","21","940","2.234042553","21","100"
"7635","60701","1000","322","1073","30.009319664","322","100"
"7635","60701","3001","1","1073","0.093196644","1","100"
"7635","61502","1000","571","1073","53.215284249","571","100"
"7635","61502","1001","179","1073","16.68219944","179","100"
"7636","61501","1001","1","4","25","1","100"
"7636","61507","1006","2","4","50","2","100"
"7636","61507","1009","1","4","25","1","100"
"7637","61501","1004","2","753","0.265604249","2","100"
"7637","61501","1005","312","753","41.434262948","312","100"
"7637","61501","1006","2","753","0.265604249","2","100"
"7637","61507","1003","2","753","0.265604249","2","100"
"7637","61507","1004","157","753","20.849933598","157","100"
"7637","61507","1007","15","753","1.992031872","15","100"
"7637","61507","1008","6","753","0.796812749","6","100"
"7637","61507","1011","5","753","0.664010624","5","100"
"7637","61507","1012","250","753","33.200531208","250","100"
"7637","61507","1013","2","753","0.265604249","2","100"
"7638","61503","1000","225","808","27.846534653","225","100"
"7638","61503","1001","3","808","0.371287128","3","100"
"7638","61503","1002","57","808","7.054455445","57","100"
"7638","61503","1003","244","808","30.198019801","244","100"
"7638","61507","1014","279","808","34.52970297","279","100"
"7639","61503","2000","397","997","39.819458375","397","100"
"7639","61503","2001","138","997","13.841524573","138","100"
"7639","61506","3000","462","997","46.339017051","462","100"
"7641","61504","1000","355","974","36.447638603","355","100"
"7641","61504","2000","460","974","47.227926078","460","100"
"7641","61506","1002","159","974","16.324435318","159","100"
"7642","61506","1003","458","911","50.27442371","458","100"
"7642","61506","2000","453","911","49.725576289","453","100"
"7643","61505","1000","569","788","72.208121827","569","100"
"7643","61506","1001","173","788","21.95431472","173","100"
"7643","61507","1002","45","788","5.710659898","45","100"
"7643","61507","1010","1","788","0.126903553","1","100"
"7644","61506","1000","62","711","8.720112517","62","100"
"7644","61508","1002","129","711","18.143459915","129","100"
"7644","61508","1003","93","711","13.080168776","93","100"
"7644","61508","2000","122","711","17.158931082","122","100"
"7644","61508","2001","122","711","17.158931082","122","100"
"7644","61508","2002","46","711","6.4697609","46","100"
"7644","61508","2003","137","711","19.268635724","137","100"
"7645","17903","1001","1","951","0.105152471","1","100"
"7645","17903","1003","22","951","2.313354363","22","100"
"7645","17903","1004","284","951","29.863301787","284","100"
"7645","17903","1005","93","951","9.77917981","93","100"
"7645","17903","1006","95","951","9.989484752","95","100"
"7645","17903","1007","41","951","4.311251314","41","100"
"7645","17903","1008","24","951","2.523659305","24","100"
"7645","17903","1009","2","951","0.210304942","2","100"
"7645","17903","1010","58","951","6.098843322","58","100"
"7645","17903","1011","267","951","28.075709779","267","100"
"7645","17903","1013","2","951","0.210304942","2","100"
"7645","17903","1019","1","951","0.105152471","1","100"
"7645","17903","1020","1","951","0.105152471","1","100"
"7645","17903","1023","1","951","0.105152471","1","100"
"7645","17903","1031","1","951","0.105152471","1","100"
"7645","17903","1034","2","951","0.210304942","2","100"
"7645","17903","1038","4","951","0.420609884","4","100"
"7645","17903","1042","1","951","0.105152471","1","100"
"7645","17903","1047","13","951","1.366982124","13","100"
"7645","17903","1056","21","951","2.208201892","21","100"
"7645","17903","1057","17","951","1.787592008","17","100"
"7701","30500","1000","108","823","13.122721749","108","100"
"7701","30500","1001","20","823","2.430133657","20","100"
"7701","30500","1002","37","823","4.495747266","37","100"
"7701","30500","1003","14","823","1.70109356","14","100"
"7701","30500","1004","79","823","9.599027946","79","100"
"7701","30500","1007","216","823","26.245443499","216","100"
"7701","30500","1008","70","823","8.5054678","70","100"
"7701","30500","1009","27","823","3.280680437","27","100"
"7701","30500","2000","53","823","6.439854191","53","100"
"7701","30500","2001","95","823","11.543134872","95","100"
"7701","30500","2002","104","823","12.636695018","104","100"
"7702","30500","1010","59","992","5.947580645","59","100"
"7702","30500","2003","83","992","8.366935483","83","100"
"7702","30500","2004","77","992","7.762096774","77","100"
"7702","30500","2005","48","992","4.838709677","48","100"
"7702","30500","2006","169","992","17.036290322","169","100"
"7702","30500","3000","76","992","7.661290322","76","100"
"7702","30500","3001","87","992","8.77016129","87","100"
"7702","30500","3002","393","992","39.616935483","393","100"
"7703","30302","2000","69","1044","6.609195402","69","100"
"7703","30302","2001","113","1044","10.823754789","113","100"
"7703","30302","2012","23","1044","2.203065134","23","100"
"7703","30400","1001","100","1044","9.578544061","100","100"
"7703","30400","1002","24","1044","2.298850574","24","100"
"7703","30400","1003","43","1044","4.118773946","43","100"
"7703","30400","1004","31","1044","2.969348659","31","100"
"7703","30400","1005","31","1044","2.969348659","31","100"
"7703","30400","1006","34","1044","3.25670498","34","100"
"7703","30400","1007","36","1044","3.448275862","36","100"
"7703","30400","1008","56","1044","5.363984674","56","100"
"7703","30400","1009","133","1044","12.739463601","133","100"
"7703","30400","2000","27","1044","2.586206896","27","100"
"7703","30400","2001","34","1044","3.25670498","34","100"
"7703","30400","2002","44","1044","4.214559386","44","100"
"7703","30400","2003","56","1044","5.363984674","56","100"
"7703","30400","3000","131","1044","12.54789272","131","100"
"7703","30600","1006","59","1044","5.651340996","59","100"
"7704","30400","1010","56","941","5.951115834","56","100"
"7704","30400","1011","23","941","2.444208289","23","100"
"7704","30400","1012","23","941","2.444208289","23","100"
"7704","30400","1013","33","941","3.506907545","33","100"
"7704","30400","1014","46","941","4.888416578","46","100"
"7704","30400","1015","54","941","5.738575982","54","100"
"7704","30400","2004","33","941","3.506907545","33","100"
"7704","30400","2005","54","941","5.738575982","54","100"
"7704","30400","2006","36","941","3.825717321","36","100"
"7704","30400","2007","58","941","6.163655685","58","100"
"7704","30400","2008","39","941","4.144527098","39","100"
"7704","30400","2009","71","941","7.545164718","71","100"
"7704","30400","2010","22","941","2.337938363","22","100"
"7704","30400","2012","52","941","5.526036131","52","100"
"7704","30400","3001","144","941","15.302869287","144","100"
